exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
dydx,CROSS,DYM-USD,5,0.22378427,1213.363,107010.0,23947.1547327,2025-09-15
dydx,ISOLATED,EGLD-USD,20,14.80336615,396.816,756.6,11200.226829090001,2025-09-15
dydx,CROSS,EIGEN-USD,5,1.589394697,36285.401,102665.0,163175.206567505,2025-09-15
dydx,ISOLATED,ELX-USD,20,0.1479788001,0.0,1340.0,198.291592134,2025-09-15
dydx,CROSS,ENA-USD,5,0.7624574744,117198.781,1176330.0,896901.600860952,2025-09-15
dydx,ISOLATED,ENJ-USD,20,0.0697649594,0.0,51860.0,3618.010794484,2025-09-15
dydx,CROSS,ENS-USD,5,23.83,4043.29,1618.9,38578.387,2025-09-15
dydx,CROSS,EOS-USD,10,0.8167633526,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,ERA-USD,5,0.753752251,580.875,80.0,60.30018008,2025-09-15
dydx,ISOLATED,ES-USD,5,0.1671003906,0.0,0.0,0.0,2025-09-15
dydx,CROSS,ETC-USD,10,21.2052568,90245.454,4306.2,91314.07683216,2025-09-15
dydx,CROSS,ETH-USD,50,4622.88373,90616350.8405,14084.896,65112836.55714208,2025-09-15
dydx,CROSS,ETHFI-USD,5,1.48240761,1725.77,19334.0,28660.868731740004,2025-09-15
dydx,ISOLATED,EUR-USD,20,1.172757197,0.0,5009.0,5874.340799772999,2025-09-15
dydx,ISOLATED,EURC-USD,20,1.0356,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,"FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP-USD",20,0.883520112,0.0,620.0,547.78246944,2025-09-15
dydx,CROSS,FET-USD,5,1.34838175,0.0,0.0,0.0,2025-09-15
dydx,CROSS,FIL-USD,10,2.532791449,92617.824,156244.0,395733.467157556,2025-09-15
dydx,CROSS,FLOKI-USD,5,0.0001015959575,2692.666,299700000.0,30448.30846275,2025-09-15
dydx,ISOLATED,FLR-USD,20,0.02358179089,13863.537,916500.0,21612.711350685,2025-09-15
dydx,ISOLATED,FORTH-USD,20,2.701944,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,FOXY-USD,20,0.00472618214,0.0,0.0,0.0,2025-09-15
dydx,CROSS,FTM-USD,5,0.7723027697,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,G-USD,20,0.01174069294,0.0,2600.0,30.525801644,2025-09-15
dydx,ISOLATED,GALA-USD,20,0.01758001039,0.0,1003800.0,17646.814429482,2025-09-15
dydx,ISOLATED,GAS-USD,20,3.354727363,0.0,4340.0,14559.51675542,2025-09-15
dydx,ISOLATED,GHST-USD,20,0.7408518296,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,GLMR-USD,20,0.0681408845,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,GME-USD,20,0.002515523236,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,GMX-USD,20,15.23914348,0.0,64.1,976.8290970679999,2025-09-15
dydx,ISOLATED,GNO-USD,20,144.997124,0.0,12.07,1750.1152866800003,2025-09-15
dydx,ISOLATED,GOAT-USD,20,0.1055506399,50561.678,207830.0,21936.589490417,2025-09-15
dydx,ISOLATED,GRASS-USD,20,0.7924338354,21396.714,13920.0,11030.678988768,2025-09-15
dydx,CROSS,GRT-USD,10,0.0965850345,79455.932,831300.0,80291.13917985,2025-09-15
dydx,ISOLATED,"HAWKTUAH,RAYDIUM,4GFE6MBDORSY5BLBIUMRGETR6PZCJYFXMDM5EHSGPUMP-USD",20,0.000182796282,0.0,0.0,0.0,2025-09-15
dydx,CROSS,HBAR-USD,5,0.2411425555,49763.079,592510.0,142879.375559305,2025-09-15
dydx,ISOLATED,HNT-USD,20,2.731,0.0,12214.0,33356.434,2025-09-15
dydx,ISOLATED,HOLO-USD,5,0.4312072662,14703.92,53000.0,22853.985108599998,2025-09-15
dydx,ISOLATED,HUMA-USD,5,0.02687612567,0.0,8700.0,233.82229332900002,2025-09-15
dydx,ISOLATED,HYPE-USD,20,53.88032819,290743.55,6230.3,335690.608722157,2025-09-15
dydx,CROSS,ICP-USD,5,4.85245587,6011.666,58334.9,283067.527930863,2025-09-15
dydx,ISOLATED,ID-USD,20,0.1648174087,0.0,40.0,6.5926963480000005,2025-09-15
dydx,CROSS,IMX-USD,5,0.661010529,33470.333,281849.0,186305.156588121,2025-09-15
dydx,CROSS,INJ-USD,5,14.153094,148360.008,42047.0,595095.143418,2025-09-15
dydx,ISOLATED,IO-USD,20,0.64132066,0.0,2816.0,1805.9589785599999,2025-09-15
dydx,ISOLATED,IOTX-USD,20,0.02753320959,0.0,14700.0,404.738180973,2025-09-15
dydx,ISOLATED,IP-USD,20,9.620403701,14946.409,6282.0,60435.376049682,2025-09-15
dydx,ISOLATED,JASMY-USD,20,0.01468940664,6726.525,546200.0,8023.353906767999,2025-09-15
dydx,CROSS,JTO-USD,5,1.912131517,3443.193,121933.0,233151.932262361,2025-09-15
dydx,CROSS,JUP-USD,5,0.5340170085,102859.605,508620.0,271611.73086327,2025-09-15
dydx,ISOLATED,KAITO-USD,20,1.1833099859,495.6,23340.0,27618.455070906002,2025-09-15
dydx,ISOLATED,KAS-USD,20,0.0854712827,56030.703,276610.0,23642.211507647,2025-09-15
dydx,ISOLATED,KDA-USD,20,0.3937968984,327.726,200.0,78.75937968,2025-09-15
dydx,ISOLATED,KERNEL-USD,20,0.1983189913,0.0,104950.0,20813.578136935,2025-09-15
dydx,ISOLATED,KOMA-USD,20,0.02267360416,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,KRL-USD,20,0.3370594047,0.0,40.0,13.482376188,2025-09-15
dydx,ISOLATED,KSM-USD,20,15.8395037,0.0,280.0,4435.061036,2025-09-15
dydx,ISOLATED,LA-USD,20,0.366672255,0.0,50.0,18.33361275,2025-09-15
dydx,ISOLATED,LAYER-USD,20,0.5476869934,0.0,0.0,0.0,2025-09-15
dydx,CROSS,LDO-USD,5,1.235141084,44359.71,356965.0,440902.13705006,2025-09-15
dydx,ISOLATED,LINEA-USD,5,0.0316852016,859730.793,178900.0,5668.48256624,2025-09-15
dydx,CROSS,LINK-USD,10,24.172798879,825559.193,141191.0,3412981.646524889,2025-09-15
dydx,ISOLATED,LPT-USD,20,7.01040624,0.0,1283.0,8994.35120592,2025-09-15
dydx,CROSS,LTC-USD,10,115.67777058,223697.199,10596.0,1225721.65706568,2025-09-15
dydx,ISOLATED,LUCE-USD,20,0.0081183763,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,"MAD,RAYDIUM,MADHPJRN6BD8T78RSY7NUSUNWWA2HU8BYPOBZPRHBHV-USD",20,1.17181959e-05,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MAGIC-USD,20,0.2100050025,0.0,66750.0,14017.833916875,2025-09-15
dydx,ISOLATED,MAJOR-USD,20,0.1663381125,0.0,0.0,0.0,2025-09-15
dydx,CROSS,MANA-USD,5,0.3600210126,70942.409,560430.0,201766.576091418,2025-09-15
dydx,ISOLATED,MASK-USD,20,1.293583338,0.0,62.0,80.202166956,2025-09-15
dydx,CROSS,MATIC-USD,10,0.3932407381,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MAVIA-USD,20,0.256523043,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,ME-USD,20,0.704845205,0.0,683.0,481.40927501500005,2025-09-15
dydx,ISOLATED,MELANIA-USD,20,0.2010906366,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MEW-USD,20,0.003177016827,241.458,4374000.0,13896.271601298,2025-09-15
dydx,ISOLATED,MICHI-USD,20,0.0237505062,0.0,0.0,0.0,2025-09-15
dydx,CROSS,MKR-USD,5,1763.39,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MNRY-USD,20,0.00165099059,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MNT-USD,20,1.6286071785,0.0,1480.0,2410.33862418,2025-09-15
dydx,ISOLATED,MOCA-USD,20,0.07119422632,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,MOG-USD,20,9.658795277e-07,65052.28,20490000000.0,19790.871522573,2025-09-15
dydx,ISOLATED,MOODENG-USD,20,0.2102261356,265355.597,121910.0,25628.668190996,2025-09-15
dydx,CROSS,MORPHO-USD,5,2.036211106,16078.573,13116.0,26706.944866296002,2025-09-15
dydx,ISOLATED,MOTHER-USD,20,0.0115072852,0.0,0.0,0.0,2025-09-15
dydx,CROSS,MOVE-USD,5,0.1288644322,21138.638,81660.0,10523.069533451999,2025-09-15
dydx,ISOLATED,NC-USD,20,0.01910955477,0.0,0.0,0.0,2025-09-15
dydx,CROSS,NEAR-USD,10,2.713406703,95598.193,90289.0,244990.777807167,2025-09-15
dydx,ISOLATED,NEIRO-USD,20,0.05116069641,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,NEO-USD,20,6.75480288,0.0,1259.8,8509.700668223999,2025-09-15
dydx,ISOLATED,NEWT-USD,20,0.270729888,0.0,14940.0,4044.7045267199996,2025-09-15
dydx,ISOLATED,NFT-USD,20,4.41407364e-07,0.0,20000000.0,8.82814728,2025-09-15
dydx,ISOLATED,NIL-USD,20,0.3172903742,85087.197,4610.0,1462.708625062,2025-09-15
dydx,ISOLATED,NMR-USD,20,17.45047028,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,NOT-USD,20,0.00191615018,0.0,555200.0,1063.8465799360001,2025-09-15
dydx,ISOLATED,"OCEAN,UNISWAP_V3_BASE,0X1D8148823C46B9C55B678CA84BEB82BC3523ADB1-USD",20,1.3849e-06,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,OM-USD,20,0.2177088544,23197.309,10210.0,2222.8074034240003,2025-09-15
dydx,ISOLATED,OMNI-USD,5,3.475369434,11016.791,6079.0,21126.770789286,2025-09-15
dydx,CROSS,ONDO-USD,5,1.050822657,8255.617,190403.0,200079.78636077102,2025-09-15
dydx,ISOLATED,ONT-USD,20,0.1410194573,0.0,0.0,0.0,2025-09-15
dydx,CROSS,OP-USD,10,0.788136481,86076.299,549597.0,433157.445548157,2025-09-15
dydx,ISOLATED,ORCA-USD,20,2.379425591,0.0,3575.0,8506.446487825,2025-09-15
dydx,ISOLATED,ORDER-USD,20,0.1416928541,0.0,0.0,0.0,2025-09-15
dydx,CROSS,ORDI-USD,5,9.93930502,5703.06,7051.2,70084.027557024,2025-09-15
dydx,ISOLATED,OSMO-USD,5,0.1693922902,0.0,26710.0,4524.4680712419995,2025-09-15
dydx,ISOLATED,PAIN-USD,20,1.329747e-06,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,PAXG-USD,20,3644.113421,28714.789,23.675,86274.385242175,2025-09-15
dydx,ISOLATED,PEAQ-USD,20,0.1116679639,51.298,100.0,11.16679639,2025-09-15
dydx,CROSS,PENDLE-USD,5,5.04072036,33115.454,17742.0,89432.46062712,2025-09-15
dydx,CROSS,PENGU-USD,5,0.03474868684,184681.603,14102000.0,490025.98181768,2025-09-15
dydx,CROSS,PEOPLE-USD,5,0.02164298579,1600.04,428600.0,9276.183709593999,2025-09-15
dydx,CROSS,PEPE-USD,10,1.16319977816e-05,240654.783,87610000000.0,1019079.3256459759,2025-09-15
dydx,ISOLATED,PERP-USD,20,0.2695808685,0.0,30.0,8.087426055,2025-09-15
dydx,ISOLATED,PI-USD,20,0.3534720832,0.0,20260.0,7161.344405632,2025-09-15
dydx,ISOLATED,PIRATE-USD,20,0.0329640229,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,PIXEL-USD,20,0.0335557638,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,PNUT-USD,20,0.249724862,12.9,82092.0,20500.413371304,2025-09-15
dydx,CROSS,POL-USD,5,0.272463478,34745.351,915520.0,249445.76337856,2025-09-15
dydx,ISOLATED,POPCAT-USD,20,0.2822911455,150.552,10750.0,3034.629814125,2025-09-15
dydx,ISOLATED,"POWSCHE,RAYDIUM,8CKISHHJDHJV4LUOIRMLUHQG58CUKBYJRTCP4Z3MCXNF-USD",20,0.02033770575,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,PRIME-USD,20,2.091458788,0.0,563.0,1177.491297644,2025-09-15
dydx,ISOLATED,PROMPT-USD,5,0.18031413157,232364.338,37700.0,6797.842760189001,2025-09-15
dydx,ISOLATED,PROVE-USD,5,0.9356178089,0.0,35850.0,33541.898449065004,2025-09-15
dydx,CROSS,PUMP-USD,5,0.007892152138,1487777.219,40254000.0,317690.692163052,2025-09-15
dydx,CROSS,PYTH-USD,5,0.1674304728,15030.194,2835360.0,474725.665358208,2025-09-15
dydx,ISOLATED,QNT-USD,20,102.481,7429.762,182.2,18672.0382,2025-09-15
dydx,ISOLATED,QTUM-USD,20,2.511656994,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,RAY-USD,20,3.411549238,998.495,1937.0,6608.170874006,2025-09-15
dydx,ISOLATED,REN-USD,20,0.02525494901,0.0,0.0,0.0,2025-09-15
dydx,CROSS,RENDER-USD,5,3.908345007,978.734,43915.0,171634.970982405,2025-09-15
dydx,ISOLATED,RETARDIO-USD,20,0.0392881969,0.0,0.0,0.0,2025-09-15
dydx,ISOLATED,REZ-USD,20,0.01211226736,29829.184,824800.0,9990.198118528,2025-09-15
dydx,CROSS,RUNE-USD,5,1.313688212,3345.113,137981.0,181264.01317997198,2025-09-15
dydx,CROSS,S-USD,5,0.3064681511,5745.743,91820.0,28139.905634001996,2025-09-15
dydx,ISOLATED,SAFE-USD,20,0.441564938,0.0,143642.0,63427.270824196,2025-09-15
dydx,ISOLATED,SAGA-USD,20,0.261330665,0.0,0.0,0.0,2025-09-15
