exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,GOAT-USD,4,0.099053,19642.189432,539131.0,53402.542943,2025-09-16
drift,CROSS,HNT-USD,5,2.634999,399212.334579,351747.0,926852.9932530001,2025-09-16
drift,CROSS,HYPE-USD,10,53.298881,13760353.437248,404209.7,21543924.6993457,2025-09-16
drift,CROSS,INJ-USD,10,13.468959,162203.467992,32669.0,440017.421571,2025-09-16
drift,CROSS,IO-USD,2,0.621686,13436.338394,44776.0,27836.612336,2025-09-16
drift,CROSS,IP-USD,5,9.549981,75892.794178,19303.9,184351.87822590003,2025-09-16
drift,CROSS,JTO-USD,10,1.808135,106262.799377,468758.0,847577.74633,2025-09-16
drift,CROSS,JUP-USD,10,0.506526,1628080.952261,13800447.0,6990285.217122001,2025-09-16
drift,CROSS,KAITO-USD,5,1.108637,40156.783453,29483.0,32685.944671,2025-09-16
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2025-09-16
drift,CROSS,KMNO-USD,2,0.066472,127166.587436,26475414.0,1759873.7194080001,2025-09-16
drift,CROSS,LANDO-USD,1,0.999999,0.0,0.0,0.0,2025-09-16
drift,CROSS,LAUNCHCOIN-USD,4,0.087224,23555.214845,1869842.0,163095.098608,2025-09-16
drift,CROSS,LINK-USD,10,23.506485,245814.751038,82462.5,1938403.5193125,2025-09-16
drift,CROSS,LNDO-USD,1,1e-06,0.0,0.0,0.0,2025-09-16
drift,CROSS,LTC-USD,10,113.839284,27954.146037,571.1,65013.6150924,2025-09-16
drift,CROSS,ME-USD,5,0.675592,13474.77689,79932.0,54001.419744,2025-09-16
drift,CROSS,MELANIA-USD,4,0.195713,11347.079786,513985.6,100593.66373279999,2025-09-16
drift,CROSS,MICHI-USD,4,0.026661,0.0,272.0,7.251792,2025-09-16
drift,CROSS,MOODENG-USD,4,0.1781,9017.52962,740871.0,131949.1251,2025-09-16
drift,CROSS,MOTHER-USD,4,0.007915,692007.748095,19497222.0,154320.51213000002,2025-09-16
drift,CROSS,NBAFINALS25-USD,1,0.999999,0.0,32.0,31.999968,2025-09-16
drift,CROSS,NBAFINALS25-USD,1,1e-06,0.0,108.0,0.000108,2025-09-16
drift,CROSS,OP-USD,10,0.741582,42426.515373,135859.0,100750.588938,2025-09-16
drift,CROSS,PAXG-USD,10,3689.764736,99663.792179,155.373,573289.816326528,2025-09-16
drift,CROSS,PENGU-USD,5,0.032819,124440.320976,41561792.0,1364016.451648,2025-09-16
drift,CROSS,PNUT-USD,4,0.238132,2873.898664,286396.0,68200.052272,2025-09-16
drift,CROSS,POL-USD,10,0.254838,7533.569407,150947.0,38467.031586000005,2025-09-16
drift,CROSS,POPCAT-USD,4,0.265234,43429.347779,2141286.0,567941.850924,2025-09-16
drift,CROSS,PUMP-USD,5,0.0085,6123751.619418,213994212.0,1818950.8020000001,2025-09-16
drift,CROSS,PYTH-USD,10,0.160975,219391.815112,4563086.0,734542.76885,2025-09-16
drift,CROSS,RAY-USD,5,3.255488,298525.119482,288782.0,940126.335616,2025-09-16
drift,CROSS,RENDER-USD,10,3.7766,65176.997,127888.0,482981.82080000004,2025-09-16
drift,CROSS,REPUBLICAN-USD,1,0.999999,0.0,0.0,0.0,2025-09-16
drift,CROSS,RLB-USD,5,0.067019,0.0,500.0,33.509499999999996,2025-09-16
drift,CROSS,SEI-USD,10,0.315344,76315.497039,2555346.0,805813.029024,2025-09-16
drift,CROSS,SOL-USD,101,235.037135,246182953.669924,1665548.63,391465778.19837505,2025-09-16
drift,CROSS,SUI-USD,10,3.522554,2488958.704272,2359241.0,8310553.821514,2025-09-16
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-09-16
drift,CROSS,SUPERBOWL-USD,1,1e-06,0.0,0.0,0.0,2025-09-16
drift,CROSS,TAO-USD,5,342.561266,42229.164733,1992.43,682529.34321638,2025-09-16
drift,CROSS,TIA-USD,10,1.677003,57741.746189,196730.5,329917.6386915,2025-09-16
drift,CROSS,TNSR-USD,5,0.117485,65476.451733,2009288.0,236061.20068,2025-09-16
drift,CROSS,TON-USD,10,3.148444,10314.114251,45289.0,142589.880316,2025-09-16
drift,CROSS,TRUMP-USD,1,0.999999,0.0,0.0,0.0,2025-09-16
drift,CROSS,TRUMP-USD,10,8.527153,65921.633398,35924.9,306337.1188097,2025-09-16
drift,CROSS,VRSTPN-USD,1,0.999999,0.0,0.0,0.0,2025-09-16
drift,CROSS,W-USD,5,0.086859,3108.342975,2237651.0,194360.12820900002,2025-09-16
drift,CROSS,WARWICK-USD,1,1e-06,0.0,0.0,0.0,2025-09-16
drift,CROSS,WIF-USD,10,0.881642,210791.960119,1795013.0,1582558.851346,2025-09-16
drift,CROSS,WLF-USD,1,0.999999,0.0,1069.0,1068.9989309999999,2025-09-16
drift,CROSS,XRP-USD,20,2.989315,585761.864388,934690.0,2794082.83735,2025-09-16
drift,CROSS,ZEX-USD,2,0.077934,0.0,14.0,1.0910760000000002,2025-09-16
dydx,CROSS,1INCH-USD,5,0.2543262978,39800.314,1260870.0,320672.399107086,2025-09-16
dydx,CROSS,AAVE-USD,10,298.15347971,202030.744,7483.8,2231321.011453698,2025-09-16
dydx,ISOLATED,ACX-USD,5,0.1343504768,22045.905,81880.0,11000.617040384,2025-09-16
dydx,CROSS,ADA-USD,10,0.8639455782,1505126.023,1509150.0,1303823.46934053,2025-09-16
dydx,ISOLATED,AERGO-USD,20,0.10671268507,0.0,394300.0,42076.811723101,2025-09-16
dydx,ISOLATED,AERO-USD,20,1.291016406,338691.326,22973.0,29658.519895038,2025-09-16
dydx,CROSS,AEVO-USD,5,0.093332655,3157.306,224857.0,20986.500805335,2025-09-16
dydx,CROSS,AGIX-USD,5,0.5984417141,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,AI16Z-USD,20,0.108432529,40.85,82300.0,8923.9971367,2025-09-16
dydx,ISOLATED,AITECH-USD,20,0.03259477843,0.0,100.0,3.259477843,2025-09-16
dydx,ISOLATED,AIXBT-USD,20,0.111703511,15983.8,142520.0,15919.98438772,2025-09-16
dydx,ISOLATED,AKT-USD,20,1.140101982,9963.944,62804.0,71602.96487752801,2025-09-16
dydx,CROSS,ALGO-USD,5,0.2324429771,61154.894,1939200.0,450753.42119232,2025-09-16
dydx,ISOLATED,ALPACA-USD,20,0.01784642529,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,ALT-USD,20,0.0328806085,0.0,1000.0,32.8806085,2025-09-16
dydx,ISOLATED,AMPL-USD,20,1.2639972,0.0,0.0,0.0,2025-09-16
dydx,CROSS,APE-USD,5,0.577999684,3014.478,224437.0,129724.515077908,2025-09-16
dydx,ISOLATED,API3-USD,20,0.9217687074,0.0,36080.0,33257.414962992,2025-09-16
dydx,CROSS,APT-USD,10,4.371811543,651056.949,75520.0,330159.20772735996,2025-09-16
dydx,ISOLATED,AR-USD,20,7.01210363,44.48,1284.6,9007.748323098,2025-09-16
dydx,CROSS,ARB-USD,10,0.491847554,172060.599,1231447.0,605684.194830638,2025-09-16
dydx,CROSS,ARKM-USD,5,0.599330849,144645.713,15221.0,9122.414852629,2025-09-16
dydx,CROSS,ASTR-USD,5,0.0234770431,0.0,528350.0,12404.095721885,2025-09-16
dydx,CROSS,ATH-USD,5,0.06266506602,793955.413,529500.0,33181.15245759,2025-09-16
dydx,CROSS,ATOM-USD,10,4.4695638,118329.127,156016.0,697323.4658208,2025-09-16
dydx,ISOLATED,AURORA-USD,20,0.15936812,0.0,0.0,0.0,2025-09-16
dydx,CROSS,AVAX-USD,10,29.55093277,3508843.156,107166.9,3166881.8570693126,2025-09-16
dydx,CROSS,AXL-USD,5,0.31612645,34062.324,419635.0,132657.72284575,2025-09-16
dydx,ISOLATED,AXS-USD,20,2.407861158,0.0,545.0,1312.2843311099998,2025-09-16
dydx,ISOLATED,B3-USD,20,0.0028509984,140612.912,189000.0,538.8386976,2025-09-16
dydx,ISOLATED,BABY-USD,20,0.04846517833,4845.42,0.0,0.0,2025-09-16
dydx,ISOLATED,BABYDOGE-USD,20,1.287386215e-09,71345.108,2551000000000.0,3284.122234465,2025-09-16
dydx,ISOLATED,BADGER-USD,20,1.049999999,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,BANANA-USD,20,21.44168202,67270.814,907.9,19466.903105957997,2025-09-16
dydx,CROSS,BCH-USD,10,593.2057385,223319.429,597.81,354624.322532685,2025-09-16
dydx,ISOLATED,BCUT-USD,20,0.04690073536,0.0,0.0,0.0,2025-09-16
dydx,CROSS,BEAM-USD,5,0.00749669784,2800.962,1968600.0,14757.999367824,2025-09-16
dydx,ISOLATED,BERA-USD,20,2.26427928,0.0,907.5,2054.8334465999997,2025-09-16
dydx,ISOLATED,BICO-USD,20,0.0980892356,0.0,0.0,0.0,2025-09-16
dydx,CROSS,BLAST-USD,5,0.00243997599,0.0,20068100.0,48965.682164919,2025-09-16
dydx,CROSS,BLUR-USD,5,0.0826981078,126084.342,593760.0,49102.828487328,2025-09-16
dydx,CROSS,BNB-USD,10,920.8470173,160577.052,554.27,510397.876278871,2025-09-16
dydx,ISOLATED,BODEN-USD,20,0.0020638314,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,BOME-USD,20,0.001999099729,0.0,0.0,0.0,2025-09-16
dydx,CROSS,BONK-USD,10,2.321746523e-05,1132214.258,12023200000.0,279148.22795333597,2025-09-16
dydx,ISOLATED,BRETT-USD,20,0.0523518921,356145.754,1006280.0,52680.661982387996,2025-09-16
dydx,CROSS,BTC-USD,50,115313.62545,57489459.0193,479.7003,55315980.72245264,2025-09-16
dydx,ISOLATED,BTRUMP-USD,20,1.09441211e-06,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,CAKE-USD,20,2.452981192,0.0,10364.0,25422.697073888,2025-09-16
dydx,ISOLATED,CETUS-USD,20,0.08772631789,3001.35,105400.0,9246.353905606,2025-09-16
dydx,CROSS,CHZ-USD,5,0.0406571971,60875.937,2072630.0,84267.326425373,2025-09-16
dydx,ISOLATED,"CIG,RAYDIUM,EXRQAUXS967FDKYMNXO4EQZEQIHEUBSTBCXPXXWPUMP-USD",20,4.65475918e-05,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,CLV-USD,20,0.0198,0.0,0.0,0.0,2025-09-16
dydx,CROSS,COMP-USD,5,44.24,7908.861,5808.2,256954.768,2025-09-16
dydx,ISOLATED,COOKIE-USD,20,0.12672068827,51.44,6800.0,861.7006802359999,2025-09-16
dydx,ISOLATED,CORE-USD,20,0.440259319,0.0,3181.0,1400.464893739,2025-09-16
dydx,CROSS,CRO-USD,5,0.22859143657,33303.207,212200.0,48507.102840154,2025-09-16
dydx,CROSS,CRV-USD,10,0.7437487795,31608.797,428280.0,318532.72728426,2025-09-16
dydx,ISOLATED,CVX-USD,20,3.391096786,0.0,799.0,2709.486332014,2025-09-16
dydx,ISOLATED,DAI-USD,5,1.000240781,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,DAKU-USD,20,1.5179178e-06,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,DEGEN-USD,20,0.003526,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,DINNER-USD,20,0.00339191642976,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,DMAIL-USD,20,0.122414688,0.0,0.0,0.0,2025-09-16
dydx,CROSS,DOGE-USD,10,0.26918537861,5154084.464,11205300.0,3016302.9229386332,2025-09-16
dydx,CROSS,DOT-USD,10,4.146173262,303354.459,211205.0,875692.5238007099,2025-09-16
dydx,CROSS,DRIFT-USD,5,0.6175970388,217274.761,26020.0,16069.874949576002,2025-09-16
dydx,CROSS,DYDX-USD,5,0.611892734,208736.193,1415874.0,866363.012859516,2025-09-16
dydx,CROSS,DYM-USD,5,0.212685074,1460.281,106614.0,22675.206479436,2025-09-16
dydx,ISOLATED,EGLD-USD,20,13.83294988,4193.414,756.6,10466.009879207999,2025-09-16
dydx,CROSS,EIGEN-USD,5,1.550300186,49051.444,102582.0,159032.89368025202,2025-09-16
dydx,ISOLATED,ELX-USD,20,0.1369747899,36.08,1340.0,183.546218466,2025-09-16
dydx,CROSS,ENA-USD,5,0.7033813525,442444.778,1257770.0,884691.963733925,2025-09-16
dydx,ISOLATED,ENJ-USD,20,0.0676339621,0.0,51860.0,3507.497274506,2025-09-16
dydx,CROSS,ENS-USD,5,23.22228891,2941.17,1564.5,36331.270999695,2025-09-16
dydx,CROSS,EOS-USD,10,0.8167633526,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,ERA-USD,5,0.711684673,97.932,80.0,56.934773840000005,2025-09-16
dydx,ISOLATED,ES-USD,5,0.1523457037,1.472,10.0,1.523457037,2025-09-16
dydx,CROSS,ETC-USD,10,20.41516606,114869.912,4874.7,99517.809992682,2025-09-16
dydx,CROSS,ETH-USD,50,4534.13,103441499.9445,15306.768,69402875.99184,2025-09-16
dydx,CROSS,ETHFI-USD,5,1.45243573,4640.61,19148.0,27811.23935804,2025-09-16
dydx,ISOLATED,EUR-USD,20,1.176753025,0.0,5009.0,5894.355902225,2025-09-16
dydx,ISOLATED,EURC-USD,20,1.0356,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,"FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP-USD",20,0.8245473642,0.0,620.0,511.219365804,2025-09-16
dydx,CROSS,FET-USD,5,1.34838175,0.0,0.0,0.0,2025-09-16
dydx,CROSS,FIL-USD,10,2.414482993,175378.436,130542.0,315191.438872206,2025-09-16
dydx,CROSS,FLOKI-USD,5,9.53783707e-05,60754.655,357290000.0,34077.738067403,2025-09-16
dydx,ISOLATED,FLR-USD,20,0.02354941976,1093.78,961500.0,22642.767099239998,2025-09-16
dydx,ISOLATED,FORTH-USD,20,2.621400671,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,FOXY-USD,20,0.00472618214,0.0,0.0,0.0,2025-09-16
dydx,CROSS,FTM-USD,5,0.7723027697,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,G-USD,20,0.011153346,0.0,2600.0,28.9986996,2025-09-16
dydx,ISOLATED,GALA-USD,20,0.0166950085,0.0,1003800.0,16758.4495323,2025-09-16
dydx,ISOLATED,GAS-USD,20,3.24473526,0.0,4340.0,14082.1510284,2025-09-16
dydx,ISOLATED,GHST-USD,20,0.7408518296,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,GLMR-USD,20,0.0657262905,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,GME-USD,20,0.002515523236,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,GMX-USD,20,14.91596638,0.0,64.1,956.113444958,2025-09-16
dydx,ISOLATED,GNO-USD,20,144.0188115,0.0,12.07,1738.307054805,2025-09-16
dydx,ISOLATED,GOAT-USD,20,0.0993598079,49414.573,31750.0,3154.673900825,2025-09-16
dydx,ISOLATED,GRASS-USD,20,0.7657970956,1672.0,11720.0,8975.141960432,2025-09-16
dydx,CROSS,GRT-USD,10,0.0926277883,73612.898,645260.0,59769.006678458,2025-09-16
dydx,ISOLATED,"HAWKTUAH,RAYDIUM,4GFE6MBDORSY5BLBIUMRGETR6PZCJYFXMDM5EHSGPUMP-USD",20,0.000182796282,0.0,0.0,0.0,2025-09-16
dydx,CROSS,HBAR-USD,5,0.2358007402,11664.084,576940.0,136042.879050988,2025-09-16
dydx,ISOLATED,HNT-USD,20,2.635997993,2406.671,13071.0,34455.129766503,2025-09-16
dydx,ISOLATED,HOLO-USD,5,0.3910814325,59289.347,53100.0,20766.42406575,2025-09-16
dydx,ISOLATED,HUMA-USD,5,0.02601040416,122.059,4000.0,104.04161664,2025-09-16
dydx,ISOLATED,HYPE-USD,20,53.41179169,45177.212,6229.8,332744.779870362,2025-09-16
dydx,CROSS,ICP-USD,5,4.65979186,32083.907,59319.1,276414.659322526,2025-09-16
dydx,ISOLATED,ID-USD,20,0.1579331732,0.0,40.0,6.317326928,2025-09-16
dydx,CROSS,IMX-USD,5,0.638255302,250440.127,288589.0,184193.459348878,2025-09-16
dydx,CROSS,INJ-USD,5,13.48954686,280308.24,41390.2,558335.042444772,2025-09-16
dydx,ISOLATED,IO-USD,20,0.621948779,189110.22,26406.0,16423.179458274,2025-09-16
dydx,ISOLATED,IOTX-USD,20,0.0267588275,0.0,14700.0,393.35476424999996,2025-09-16
dydx,ISOLATED,IP-USD,20,9.562745244,67942.559,6282.0,60073.165622808,2025-09-16
dydx,ISOLATED,JASMY-USD,20,0.01413329913,10515.876,563200.0,7959.874070016001,2025-09-16
dydx,CROSS,JTO-USD,5,1.811043312,1188.309,121933.0,220825.944162096,2025-09-16
dydx,CROSS,JUP-USD,5,0.5074022206,69305.955,495840.0,251590.31706230398,2025-09-16
dydx,ISOLATED,KAITO-USD,20,1.111,56.37,23340.0,25930.739999999998,2025-09-16
dydx,ISOLATED,KAS-USD,20,0.0834783913,52786.064,257730.0,21514.885789748998,2025-09-16
dydx,ISOLATED,KDA-USD,20,0.3805522208,0.0,200.0,76.11044416,2025-09-16
dydx,ISOLATED,KERNEL-USD,20,0.1861558467,0.0,104950.0,19537.056111165,2025-09-16
dydx,ISOLATED,KOMA-USD,20,0.02089293629,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,KRL-USD,20,0.3354103431,0.0,40.0,13.416413724,2025-09-16
dydx,ISOLATED,KSM-USD,20,15.27958387,0.0,280.0,4278.2834836,2025-09-16
dydx,ISOLATED,LA-USD,20,0.3855078273,290743.912,21510.0,8292.273365223,2025-09-16
dydx,ISOLATED,LAYER-USD,20,0.5186015914,0.0,0.0,0.0,2025-09-16
dydx,CROSS,LDO-USD,5,1.175,17414.893,365150.0,429051.25,2025-09-16
dydx,ISOLATED,LINEA-USD,5,0.02848739495,420107.825,198000.0,5640.5042001,2025-09-16
dydx,CROSS,LINK-USD,10,23.547032059,828377.736,145448.0,3424868.718917432,2025-09-16
dydx,ISOLATED,LPT-USD,20,6.74146143,0.0,1283.0,8649.29501469,2025-09-16
dydx,CROSS,LTC-USD,10,113.739795,99942.417,10616.2,1207484.4116790001,2025-09-16
dydx,ISOLATED,LUCE-USD,20,0.0081183763,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,"MAD,RAYDIUM,MADHPJRN6BD8T78RSY7NUSUNWWA2HU8BYPOBZPRHBHV-USD",20,1.17181959e-05,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MAGIC-USD,20,0.2013604081,0.0,66750.0,13440.807240675,2025-09-16
dydx,ISOLATED,MAJOR-USD,20,0.1597479243,0.0,0.0,0.0,2025-09-16
dydx,CROSS,MANA-USD,5,0.3360508152,81013.676,580460.0,195064.056190992,2025-09-16
dydx,ISOLATED,MASK-USD,20,1.244373311,0.0,62.0,77.151145282,2025-09-16
dydx,CROSS,MATIC-USD,10,0.3932407381,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MAVIA-USD,20,0.256523043,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,ME-USD,20,0.6762366,0.0,683.0,461.86959779999995,2025-09-16
dydx,ISOLATED,MELANIA-USD,20,0.1970617158,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MEW-USD,20,0.003028908672,95.325,4374000.0,13248.446531328002,2025-09-16
dydx,ISOLATED,MICHI-USD,20,0.022376354,0.0,0.0,0.0,2025-09-16
dydx,CROSS,MKR-USD,5,1763.39,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MNRY-USD,20,0.00195978391,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MNT-USD,20,1.6115,32.514,1460.0,2352.79,2025-09-16
dydx,ISOLATED,MOCA-USD,20,0.06804041212,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,MOG-USD,20,8.960688206e-07,8868.825,20490000000.0,18360.450134094,2025-09-16
dydx,ISOLATED,MOODENG-USD,20,0.1787,31411.282,104370.0,18650.918999999998,2025-09-16
dydx,CROSS,MORPHO-USD,5,1.960342036,328978.754,22188.0,43496.069094768,2025-09-16
dydx,ISOLATED,MOTHER-USD,20,0.0115072852,0.0,0.0,0.0,2025-09-16
dydx,CROSS,MOVE-USD,5,0.1250575172,6138.949,91460.0,11437.760523112,2025-09-16
dydx,ISOLATED,NC-USD,20,0.01869747899,0.0,0.0,0.0,2025-09-16
dydx,CROSS,NEAR-USD,10,2.623846622,108269.387,105856.0,277749.908018432,2025-09-16
dydx,ISOLATED,NEIRO-USD,20,0.04721420522,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,NEO-USD,20,6.53230969,0.0,1259.8,8229.403747462,2025-09-16
dydx,ISOLATED,NEWT-USD,20,0.2569770931,0.0,14940.0,3839.237770914,2025-09-16
dydx,ISOLATED,NFT-USD,20,4.400760304e-07,0.0,20000000.0,8.801520608,2025-09-16
dydx,ISOLATED,NIL-USD,20,0.3109743897,60357.519,4610.0,1433.591936517,2025-09-16
dydx,ISOLATED,NMR-USD,20,17.73,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,NOT-USD,20,0.00185585675,0.0,555200.0,1030.3716676,2025-09-16
dydx,ISOLATED,"OCEAN,UNISWAP_V3_BASE,0X1D8148823C46B9C55B678CA84BEB82BC3523ADB1-USD",20,1.3849e-06,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,OM-USD,20,0.2053616084,0.0,10210.0,2096.742021764,2025-09-16
dydx,ISOLATED,OMNI-USD,5,3.435015404,0.0,6079.0,20881.458640916,2025-09-16
dydx,CROSS,ONDO-USD,5,1.032009602,13073.003,189345.0,195405.85809069002,2025-09-16
dydx,ISOLATED,ONT-USD,20,0.1364409322,0.0,0.0,0.0,2025-09-16
dydx,CROSS,OP-USD,10,0.742872861,232165.147,582742.0,432903.216764862,2025-09-16
dydx,ISOLATED,ORCA-USD,20,2.242898779,0.0,3575.0,8018.363134925,2025-09-16
dydx,ISOLATED,ORDER-USD,20,0.145043513,0.0,0.0,0.0,2025-09-16
dydx,CROSS,ORDI-USD,5,9.46792967,133261.096,7399.4,70056.998800198,2025-09-16
dydx,ISOLATED,OSMO-USD,5,0.1601787999,0.0,26710.0,4278.375745329,2025-09-16
dydx,ISOLATED,PAIN-USD,20,1.329747e-06,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,PAXG-USD,20,3691.505783,34139.499,24.765,91420.140715995,2025-09-16
dydx,ISOLATED,PEAQ-USD,20,0.1056253597,24.82,100.0,10.56253597,2025-09-16
dydx,CROSS,PENDLE-USD,5,4.927971188,13436.841,17662.0,87037.827122456,2025-09-16
dydx,CROSS,PENGU-USD,5,0.03289815926,217062.879,13624400.0,448217.681021944,2025-09-16
dydx,CROSS,PEOPLE-USD,5,0.02022606782,2246.954,498000.0,10072.58177436,2025-09-16
dydx,CROSS,PEPE-USD,10,1.08233293317e-05,283271.667,86710000000.0,938490.886351707,2025-09-16
dydx,ISOLATED,PERP-USD,20,0.2578388855,0.0,30.0,7.735166565,2025-09-16
dydx,ISOLATED,PI-USD,20,0.356852741,291.312,19420.0,6930.080230219999,2025-09-16
dydx,ISOLATED,PIRATE-USD,20,0.0318797939,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,PIXEL-USD,20,0.0319395818,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,PNUT-USD,20,0.238887405,237.0,82092.0,19610.74485126,2025-09-16
dydx,CROSS,POL-USD,5,0.2552020808,99839.613,809890.0,206685.613219112,2025-09-16
dydx,ISOLATED,POPCAT-USD,20,0.2659673964,0.0,10750.0,2859.1495113,2025-09-16
dydx,ISOLATED,"POWSCHE,RAYDIUM,8CKISHHJDHJV4LUOIRMLUHQG58CUKBYJRTCP4Z3MCXNF-USD",20,0.02033770575,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,PRIME-USD,20,2.003170255,0.0,563.0,1127.784853565,2025-09-16
dydx,ISOLATED,PROMPT-USD,5,0.16807519255,102465.804,1400.0,235.30526957,2025-09-16
dydx,ISOLATED,PROVE-USD,5,0.8792681345,0.0,35850.0,31521.762621824997,2025-09-16
dydx,CROSS,PUMP-USD,5,0.00856492597,1208677.311,54868000.0,469940.35812195996,2025-09-16
dydx,CROSS,PYTH-USD,5,0.1615471255,20459.016,2846250.0,459803.505954375,2025-09-16
dydx,ISOLATED,QNT-USD,20,100.06901148,0.0,182.2,18232.573891656,2025-09-16
dydx,ISOLATED,QTUM-USD,20,2.421141148,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,RAY-USD,20,3.261978593,0.0,1937.0,6318.452534641,2025-09-16
dydx,ISOLATED,REN-USD,20,0.02525494901,0.0,0.0,0.0,2025-09-16
dydx,CROSS,RENDER-USD,5,3.78406762,21004.595,44111.0,166919.00678582,2025-09-16
dydx,ISOLATED,RETARDIO-USD,20,0.0392881969,0.0,0.0,0.0,2025-09-16
dydx,ISOLATED,REZ-USD,20,0.0113045218,39517.212,809800.0,9154.40175364,2025-09-16
dydx,CROSS,RUNE-USD,5,1.263895827,9613.347,135913.0,171779.873535051,2025-09-16
dydx,CROSS,S-USD,5,0.299896766,2050.746,93700.0,28100.326974199997,2025-09-16
dydx,ISOLATED,SAFE-USD,20,0.426,2208.048,143642.0,61191.492,2025-09-16
dydx,ISOLATED,SAGA-USD,20,0.247124137,0.0,0.0,0.0,2025-09-16
